,trajectory,time,status,moving,age_seconds,origin_marker,lon,lat,z,wind_drift_factor,current_drift_factor,terminal_velocity,diameter,density,dead,x_sea_water_velocity,y_sea_water_velocity,sea_surface_height,sea_surface_wave_significant_height,sea_ice_area_fraction,x_wind,y_wind,land_binary_mask,sea_floor_depth_below_sea_level,ocean_vertical_diffusivity,ocean_mixed_layer_thickness,sea_water_temperature,sea_water_salinity,surface_downward_x_stress,surface_downward_y_stress,turbulent_kinetic_energy,turbulent_generic_length_scale,upward_sea_water_velocity,fe,no3,po4,si,distance,kd,chl
4853,66,2025-12-05 08:56:18.211162,0.0,1.0,126000.0,0.0,75.62484,9.883237,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.09067794,-0.3143761,0.0,0.11579738,0.0,2.137156,-0.37386468,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.6292707773967087,0.07937548,0.5688393
4854,66,2025-12-05 09:56:18.211162,0.0,1.0,129600.0,0.0,75.621864,9.873005,-0.27550325,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.09835555,-0.3060234,0.0,0.16479313,0.0,2.516854,-0.60361695,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.6387282293091687,0.07937548,0.5688393
4855,66,2025-12-05 10:56:18.211162,0.0,1.0,133200.0,0.0,75.61864,9.863044,-0.8557176,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.10545641,-0.2866759,0.0,0.21896242,0.0,2.8628457,-0.83965766,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.6479104703844966,0.07937548,0.5688393
4856,66,2025-12-05 11:56:18.211162,0.0,1.0,136800.0,0.0,75.61517,9.853713,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.117864884,-0.29126257,0.0,0.28203642,0.0,3.211194,-1.0738376,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.6564691451892185,0.07937548,0.5688393
4857,66,2025-12-05 12:56:18.211162,0.0,1.0,140400.0,0.0,75.611305,9.8442335,-0.29896238,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.01875479,-0.24751014,0.0,0.26413646,0.0,2.9366136,-1.4538074,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.6651455039121412,0.07937548,0.5688393
4858,66,2025-12-05 13:56:18.211162,0.0,1.0,144000.0,0.0,75.610695,9.836178,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.08701694,-0.21806596,0.0,0.25451335,0.0,2.6380644,-1.8402954,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.6729882884652636,0.07937548,0.5688393
4859,66,2025-12-05 14:56:18.211162,0.0,1.0,147600.0,0.0,75.61355,9.82908,-0.057260163,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.18089814,-0.18384732,0.0,0.2577537,0.0,2.3516448,-2.224311,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.6804611356995058,0.07937548,0.5688393
4860,66,2025-12-05 15:56:18.211162,0.0,1.0,151200.0,0.0,75.619484,9.823096,-0.5867699,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.16937134,-0.17426124,0.0,0.21901083,0.0,1.2964194,-2.6874108,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.6873682173649962,0.07937548,0.5688393
4877,66,2025-12-06 08:56:18.211162,0.0,1.0,212400.0,0.0,75.62055,9.730818,-1.0487819,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.16526197,-0.27873927,0.0,0.09857058,0.0,1.9969442,0.13837808,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7785718108738371,0.07937548,0.5688393
4878,66,2025-12-06 09:56:18.211162,0.0,1.0,216000.0,0.0,75.61513,9.721745,-0.97954595,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.19794586,-0.24402547,0.0,0.12667412,0.0,2.253794,-0.26413557,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7867248064038297,0.07937548,0.5688393
4879,66,2025-12-06 10:56:18.211162,0.0,1.0,219600.0,0.0,75.608635,9.713802,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.24357104,-0.21322079,0.0,0.1655303,0.0,2.5024576,-0.68306667,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7936676359634455,0.07937548,0.5688393
4880,66,2025-12-06 11:56:18.211162,0.0,1.0,223200.0,0.0,75.60065,9.706862,-0.5384073,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.26779348,-0.1479558,0.0,0.21488197,0.0,2.73712,-1.1149956,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7994979592759559,0.07937548,0.5688393
4881,66,2025-12-06 12:56:18.211162,0.0,1.0,226800.0,0.0,75.59186,9.702046,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.29407236,-0.0977965,0.0,0.2046482,0.0,2.6861157,-1.0506259,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.803223401321868,0.07937548,0.5688393
4882,66,2025-12-06 13:56:18.211162,0.0,1.0,230400.0,0.0,75.582214,9.698863,-0.78839135,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.30049327,-0.02800317,0.0,0.19279623,0.0,2.6343215,-0.9474153,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.8053444268008171,0.07937548,0.5688393
4883,66,2025-12-06 14:56:18.211162,0.0,1.0,234000.0,0.0,75.57236,9.697951,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.3075795,0.02748765,0.0,0.18359011,0.0,2.5985425,-0.84296536,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.8053059364855116,0.07937548,0.5688393
4884,66,2025-12-06 15:56:18.211162,0.0,1.0,237600.0,0.0,75.56226,9.698846,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.2523907,0.042451598,0.0,0.14934468,0.0,2.3110604,-0.8543546,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.8035699675308442,0.07937548,0.5688393
4885,66,2025-12-06 16:56:18.211162,0.0,1.0,241200.0,0.0,75.553986,9.700228,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.20135413,0.055332933,0.0,0.11951648,0.0,2.0224886,-0.87631834,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.8015922383138102,0.07937548,0.5688393
4886,66,2025-12-06 17:56:18.211162,0.0,1.0,244800.0,0.0,75.54738,9.702029,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.15665123,0.068967625,0.0,0.094596624,0.0,1.7421485,-0.90017223,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7993760558627238,0.07937548,0.5688393
4887,66,2025-12-06 18:56:18.211162,0.0,1.0,248400.0,0.0,75.54224,9.704273,-1.5849538,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.18354975,0.07861279,0.0,0.04859727,0.0,1.2491337,-0.6443319,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7968469173264462,0.07937548,0.5688393
4888,66,2025-12-06 19:56:18.211162,0.0,1.0,252000.0,0.0,75.53622,9.706832,-0.521632,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.21977842,0.07608003,0.0,0.016790798,0.0,0.7410632,-0.3652098,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7939944810526578,0.07937548,0.5688393
4889,66,2025-12-06 20:56:18.211162,0.0,1.0,255600.0,0.0,75.52901,9.709309,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.25852957,0.07478259,0.0,0.0015157546,0.0,0.23501651,-0.07989547,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7912232651221126,0.07937548,0.5688393
4890,66,2025-12-06 21:56:18.211162,0.0,1.0,259200.0,0.0,75.52052,9.711742,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.25852957,0.07478259,0.0,0.0015157546,0.0,0.23501651,-0.07989547,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7885247229113336,0.07937548,0.5688393
6118,83,2025-12-06 08:56:18.211162,0.0,1.0,212400.0,0.0,75.622955,9.779512,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.20833278,-0.2704446,0.0,0.09741588,0.0,1.9795922,0.2030022,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7309038139539366,0.07937548,0.5688393
6119,83,2025-12-06 09:56:18.211162,0.0,1.0,216000.0,0.0,75.61612,9.77071,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.23114055,-0.24226981,0.0,0.12659821,0.0,2.2618291,-0.17435172,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7384765589250613,0.07937548,0.5688393
6120,83,2025-12-06 10:56:18.211162,0.0,1.0,219600.0,0.0,75.608536,9.762825,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.25547734,-0.21009092,0.0,0.16598254,0.0,2.534661,-0.5681118,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7451221210374528,0.07937548,0.5688393
6121,83,2025-12-06 11:56:18.211162,0.0,1.0,223200.0,0.0,75.60015,9.755986,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.28070056,-0.17411739,0.0,0.21534991,0.0,2.7932367,-0.97564876,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7507241500379641,0.07937548,0.5688393
6122,83,2025-12-06 12:56:18.211162,0.0,1.0,226800.0,0.0,75.59094,9.7503195,-0.63302255,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.3048289,-0.111900434,0.0,0.20346873,0.0,2.7119048,-0.95742255,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7551764017205941,0.07937548,0.5688393
6123,83,2025-12-06 13:56:18.211162,0.0,1.0,230400.0,0.0,75.58094,9.746677,-0.27536717,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.326779,-0.06254487,0.0,0.18997528,0.0,2.6279194,-0.9036659,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7576584092939376,0.07937548,0.5688393
6124,83,2025-12-06 14:56:18.211162,0.0,1.0,234000.0,0.0,75.57022,9.744641,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.33657628,-0.009606056,0.0,0.17915954,0.0,2.5616488,-0.84903663,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7586156741284479,0.07937548,0.5688393
6125,83,2025-12-06 15:56:18.211162,0.0,1.0,237600.0,0.0,75.55917,9.7443285,-1.4771458,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.28004047,0.024794605,0.0,0.13894899,0.0,2.2144303,-0.8629205,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7579847826351542,0.07937548,0.5688393
6126,83,2025-12-06 16:56:18.211162,0.0,1.0,241200.0,0.0,75.54999,9.745135,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.23252201,0.035223305,0.0,0.10496635,0.0,1.8663895,-0.88516355,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7565179995960556,0.07937548,0.5688393
6127,83,2025-12-06 17:56:18.211162,0.0,1.0,244800.0,0.0,75.54236,9.746282,-0.1711158,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.19154826,0.056251604,0.0,0.07802024,0.0,1.5306982,-0.9102292,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.754907692687627,0.07937548,0.5688393
6128,83,2025-12-06 18:56:18.211162,0.0,1.0,248400.0,0.0,75.53607,9.748113,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.21971712,0.06597922,0.0,0.035623234,0.0,1.0182787,-0.6412545,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7527520955210476,0.07937548,0.5688393
6129,83,2025-12-06 19:56:18.211162,0.0,1.0,252000.0,0.0,75.52887,9.750259,-0.3701167,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.25510523,0.0791057,0.0,0.00895202,0.0,0.4938624,-0.3464148,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7502962239276877,0.07937548,0.5688393
6130,83,2025-12-06 20:56:18.211162,0.0,1.0,255600.0,0.0,75.5205,9.752834,-0.22043516,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.29745477,0.08899481,0.0,6.951003e-05,0.0,-0.03137042,-0.04291279,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7474468615059324,0.07937548,0.5688393
6131,83,2025-12-06 21:56:18.211162,0.0,1.0,259200.0,0.0,75.510735,9.755731,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.29745477,0.08899481,0.0,6.951003e-05,0.0,-0.03137042,-0.04291279,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7443467789915884,0.07937548,0.5688393
12250,167,2025-12-06 08:56:18.211162,0.0,1.0,212400.0,0.0,75.62312,9.8272505,-0.45524547,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.22864667,-0.24013051,0.0,0.09639076,0.0,1.9609321,0.27031192,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.6839234098305859,0.07937548,0.5688393
12251,167,2025-12-06 09:56:18.211162,0.0,1.0,216000.0,0.0,75.615616,9.819434,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.25394455,-0.21911818,0.0,0.12670752,0.0,2.267986,-0.08337769,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.6903165056854438,0.07937548,0.5688393
12252,167,2025-12-06 10:56:18.211162,0.0,1.0,219600.0,0.0,75.607285,9.812303,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.2728,-0.19093141,0.0,0.16687797,0.0,2.5650811,-0.4516821,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.6960155905666766,0.07937548,0.5688393
12253,167,2025-12-06 11:56:18.211162,0.0,1.0,223200.0,0.0,75.598335,9.806088,-0.15314896,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.28839543,-0.16033155,0.0,0.2165498,0.0,2.8473723,-0.83385146,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7008445385078428,0.07937548,0.5688393
12254,167,2025-12-06 12:56:18.211162,0.0,1.0,226800.0,0.0,75.58887,9.800869,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.31232077,-0.114307575,0.0,0.20247668,0.0,2.7368069,-0.86060894,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7047563755670577,0.07937548,0.5688393
12255,167,2025-12-06 13:56:18.211162,0.0,1.0,230400.0,0.0,75.57862,9.797149,-0.76928616,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.3250579,-0.060391136,0.0,0.18698029,0.0,2.6198254,-0.8586855,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7072348910624442,0.07937548,0.5688393
12256,167,2025-12-06 14:56:18.211162,0.0,1.0,234000.0,0.0,75.567955,9.795183,-0.50172055,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.33279142,-0.024784997,0.0,0.17436415,0.0,2.5208254,-0.85639507,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7080851866956678,0.07937548,0.5688393
12257,167,2025-12-06 15:56:18.211162,0.0,1.0,237600.0,0.0,75.55703,9.794376,-0.1872801,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.28115973,-0.0029691658,0.0,0.12770972,0.0,2.1050422,-0.8719226,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7079244959762787,0.07937548,0.5688393
12258,167,2025-12-06 16:56:18.211162,0.0,1.0,241200.0,0.0,75.547806,9.794279,-0.34343988,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.23655003,0.024516473,0.0,0.089699686,0.0,1.6879009,-0.8929273,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7073382387419663,0.07937548,0.5688393
12259,167,2025-12-06 17:56:18.211162,0.0,1.0,244800.0,0.0,75.54005,9.795077,-0.6615391,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.1997843,0.05446234,0.0,0.06115509,0.0,1.2824286,-0.9172548,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7060592870237906,0.07937548,0.5688393
12260,167,2025-12-06 18:56:18.211162,0.0,1.0,248400.0,0.0,75.533485,9.79685,-0.44284353,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.2257167,0.07484072,0.0,0.023417853,0.0,0.74220556,-0.6333057,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7039466654611323,0.07937548,0.5688393
12261,167,2025-12-06 19:56:18.211162,0.0,1.0,252000.0,0.0,75.526085,9.799286,-0.7363626,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.25744218,0.099097,0.0,0.0034290955,0.0,0.1907914,-0.32092488,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7011994636458867,0.07937548,0.5688393
12262,167,2025-12-06 20:56:18.211162,0.0,1.0,255600.0,0.0,75.51763,9.802511,-0.16661085,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.29279837,0.113391764,0.0,0.0032616497,0.0,-0.3641181,0.002322778,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.6977115992907721,0.07937548,0.5688393
12263,167,2025-12-06 21:56:18.211162,0.0,1.0,259200.0,0.0,75.508026,9.806201,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.29279837,0.113391764,0.0,0.0032616497,0.0,-0.3641181,0.002322778,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.6938454418831852,0.07937548,0.5688393
13280,181,2025-12-06 16:56:18.211162,0.0,1.0,241200.0,0.0,75.62062,9.763714,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.231215,0.0028854704,0.0,0.07999725,0.0,1.6312772,-0.76867115,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7461009812507816,0.07937548,0.5688393
13281,181,2025-12-06 17:56:18.211162,0.0,1.0,244800.0,0.0,75.61303,9.763807,-0.67043227,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.1670271,0.020737136,0.0,0.049367346,0.0,1.1893042,-0.76964813,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7448190113436177,0.07937548,0.5688393
13282,181,2025-12-06 18:56:18.211162,0.0,1.0,248400.0,0.0,75.60755,9.7644825,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.17630105,0.035084818,0.0,0.01771805,0.0,0.66413057,-0.5283717,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7433393146617214,0.07937548,0.5688393
13283,181,2025-12-06 19:56:18.211162,0.0,1.0,252000.0,0.0,75.60177,9.765624,-0.27537972,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.19251287,0.053895894,0.0,0.0021564278,0.0,0.13133547,-0.2653501,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7413938680858703,0.07937548,0.5688393
13284,181,2025-12-06 20:56:18.211162,0.0,1.0,255600.0,0.0,75.59545,9.767378,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.21152724,0.071258746,0.0,0.00402761,0.0,-0.40460104,0.0046892,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7388140299600727,0.07937548,0.5688393
13285,181,2025-12-06 21:56:18.211162,0.0,1.0,259200.0,0.0,75.58851,9.769697,-0.039013237,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.21152724,0.071258746,0.0,0.00402761,0.0,-0.40460104,0.0046892,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.7356466329695381,0.07937548,0.5688393
13359,183,2025-12-03 21:56:18.211162,0.0,1.0,0.0,0.0,75.59422,10.156594,0.0,0.02,1.0,0.0,0.0014,1020.0,0.0,-0.24187617,-0.13131277,0.0,0.24469693,0.0,-1.4880528,2.7807784,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.35609755537426857,0.07937548,0.5688393
13360,183,2025-12-03 22:56:18.211162,0.0,1.0,3600.0,0.0,75.58628,10.15232,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.21318561,-0.13209736,0.0,0.2909027,0.0,-2.077398,2.7403889,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.35822594357390675,0.07937548,0.5688393
13361,183,2025-12-03 23:56:18.211162,0.0,1.0,7200.0,0.0,75.57928,10.148021,-0.70161164,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.18323945,-0.13207436,0.0,0.35256633,0.0,-2.6584337,2.69531,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.3607966813477071,0.07937548,0.5688393
13362,183,2025-12-04 00:56:18.211162,0.0,1.0,10800.0,0.0,75.57326,10.143723,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.17162879,-0.12665461,0.0,0.34398246,0.0,-2.8832445,2.3811615,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.3637310628584515,0.07937548,0.5688393
13363,183,2025-12-04 01:56:18.211162,0.0,1.0,14400.0,0.0,75.56762,10.1396,-0.5175695,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.15792139,-0.11225155,0.0,0.34123117,0.0,-3.1097398,2.049562,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.36668880133243287,0.07937548,0.5688393
13364,183,2025-12-04 02:56:18.211162,0.0,1.0,18000.0,0.0,75.56243,10.135946,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.14948946,-0.10233072,0.0,0.3502469,0.0,-3.3606153,1.7157925,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.369368091750459,0.07937548,0.5688393
13365,183,2025-12-04 03:56:18.211162,0.0,1.0,21600.0,0.0,75.55752,10.132616,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.16937743,-0.09424679,0.0,0.3310414,0.0,-3.1879153,1.8149832,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.37185923779854546,0.07937548,0.5688393
13366,183,2025-12-04 04:56:18.211162,0.0,1.0,25200.0,0.0,75.551956,10.129548,-0.439141,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.18690147,-0.07915727,0.0,0.31236133,0.0,-2.9939885,1.932265,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.3740776318605712,0.07937548,0.5688393
